"ven_lati","ven_long","ven_vlrnot"
"-3.733008","-38.547424","63.8"
"-3.733005","-38.581258","74.79"
"-3.733003","-38.53848","124.5"
"-3.732997","-38.54687","95.36"
"-3.7329956","-38.5472318","33.9"
"-3.732994","-38.541026","130.98"
"-3.7329898","-38.580248","45.8"
"-3.732989","-38.54504","32.89"
"-3.732984","-38.550501","149.28"
"-3.73298","-38.576766","44.9"
"-3.732979","-38.560112","81.98"
"-3.732978","-38.556429","1335.49"
"-3.732977","-38.52151","72.96"
"-3.732976","-38.547811","104.58"
"-3.7329758","-38.5478106","37.9"
"-3.732975","-38.550207","23.89"
"-3.732972","-38.522738","71.69"
"-3.732971","-38.521517","36.48"
"-3.73297","-38.547957","855.29"
"-3.732969","-38.568186","20.89"
"-3.732969","-38.555974","61.39"
"-3.732968","-38.547811","41.9"
"-3.732965","-38.563773","533.10"
"-3.732954","-38.550487","350.42"
"-3.732952","-38.53834","81.7"
"-3.73294739720964","-38.5680541852988","39.84"
"-3.73293","-38.531103","55.79"
"-3.732929","-38.574517","113.59"
"-3.732925","-38.547449","55.29"
"-3.73292","-38.567897","59.39"
"-3.732915","-38.578608","27.89"
"-3.732914","-38.567829","216.19"
"-3.732912","-38.539936","107.6"
"-3.732905","-38.567673","20.89"
"-3.732903","-38.550523","30.89"
"-3.732899","-38.522699","47.89"
"-3.732896","-38.550506","51.89"
"-3.732895","-38.541057","438.2"
"-3.732894","-38.537925","88.68"
"-3.732892","-38.573326","118.25"
"-3.732886","-38.557938","388.45"
"-3.732884","-38.577183","37.78"
"-3.732879","-38.545991","198.39"
"-3.732876","-38.567815","31.79"
"-3.732867","-38.567863","78.69"
"-3.732867","-38.541661","24.89"
"-3.732862","-38.54122","35.8"
"-3.732858","-38.560208","36.88"
"-3.732858","-38.550554","60.8"
"-3.732858","-38.541914","31.79"
"-3.732855","-38.568913","66.5"
"-3.732853","-38.536449","105.34"
"-3.732852","-38.568536","44.2"
"-3.732849","-38.568546","69.95"
"-3.732842","-38.540675","171.69"
"-3.732841","-38.550494","106.58"
"-3.73284","-38.567646","1020.70"
"-3.732837","-38.538452","286.69"
"-3.732834","-38.538009","367.06"
"-3.732833","-38.514358","92.69"
"-3.732832","-38.568113","23.89"
"-3.732831","-38.556949","109.96"
"-3.732828","-38.55697","143.99"
"-3.732826","-38.556966","33.88"
"-3.732821","-38.579556","26.49"
"-3.732821","-38.576734","23.89"
"-3.73282","-38.568059","43.9"
"-3.732816","-38.566806","424.47"
"-3.732815","-38.568019","210.16"
"-3.732812","-38.540904","23.89"
"-3.732809","-38.556993","304.99"
"-3.7328052","-38.5668066","73.7"
"-3.732805","-38.566807","244.56"
"-3.7328","-38.558217","32.89"
"-3.7328","-38.539674","67.91"
"-3.732797","-38.577149","20.89"
"-3.732794","-38.580832","38.58"
"-3.732791","-38.545324","449.34"
"-3.73279","-38.54163","187.4"
"-3.73279","-38.537987","113.08"
"-3.732789","-38.551629","478.18"
"-3.732788","-38.580451","26.79"
"-3.732784","-38.538017","410.25"
"-3.732783","-38.540988","61.9"
"-3.732781","-38.540944","45.7"
"-3.732779","-38.541958","163.18"
"-3.732778","-38.540954","152.46"
"-3.732774","-38.537853","177.18"
"-3.732763","-38.578162","37.02"
"-3.732761","-38.544337","32.89"
"-3.7327532","-38.5676769","66.7"
"-3.732753","-38.567677","220.38"
"-3.732753","-38.567661","71.77"
"-3.732752","-38.567677","38.3"
"-3.732752","-38.567661","53.4"
"-3.732752","-38.566726","502.61"
"-3.7327488","-38.5602825","216.3"
"-3.732745","-38.578381","68.79"
"-3.732744","-38.556986","2033.31"
"-3.732742","-38.541988","95.08"
"-3.732738","-38.578712","34.49"
"-3.732733","-38.538531","188.22"
"-3.73273","-38.566725","53.29"
"-3.732729","-38.576129","38.88"
"-3.7327212","-38.5411672","49.5"
"-3.732721","-38.541167","670.25"
"-3.7327203","-38.5270134","1059.6"
"-3.7327177","-38.5269947","65.7"
"-3.732715","-38.559962","268.66"
"-3.7326988","-38.537298","105.85"
"-3.732693","-38.554839","69.7"
"-3.73269","-38.551524","47.82"
"-3.7326843","-38.5471988","107.7"
"-3.732683","-38.569196","27.88"
"-3.732681","-38.559554","34.39"
"-3.732673","-38.544751","40.4"
"-3.732672","-38.564447","1460.73"
"-3.732666","-38.554979","26.88"
"-3.73266","-38.55498","316.75"
"-3.732657","-38.562227","27.89"
"-3.732655","-38.567813","360.98"
"-3.732653","-38.554981","89.68"
"-3.732653","-38.541865","32.89"
"-3.73265","-38.546024","198.35"
"-3.732649","-38.551278","124.46"
"-3.732644","-38.5417","38.89"
"-3.732636","-38.540739","23.89"
"-3.732635","-38.535779","70.77"
"-3.732633","-38.579469","92.98"
"-3.732629","-38.567139","116.16"
"-3.732622","-38.559402","66.6"
"-3.732617","-38.535833","157.77"
"-3.73261","-38.559822","89.68"
"-3.732605","-38.546033","35.8"
"-3.732598","-38.563925","30.88"
"-3.732598","-38.554786","38.28"
"-3.732597","-38.573127","55.79"
"-3.732595","-38.565792","51.79"
"-3.732594","-38.554973","45.81"
"-3.732593","-38.559305","71.77"
"-3.732593","-38.554973","697.34"
"-3.732586","-38.576795","33.88"
"-3.732583","-38.574302","22.79"
"-3.732579","-38.567619","73.2"
"-3.732579","-38.554977","75.1"
"-3.732579","-38.554666","189.08"
"-3.732577","-38.537684","452.76"
"-3.732573","-38.545436","46.79"
"-3.732571","-38.559456","45.8"
"-3.73257","-38.572896","199.98"
"-3.73257","-38.554618","144.09"
"-3.732568","-38.57243","33.89"
"-3.732564","-38.541818","62.57"
"-3.7325637","-38.5654358","49.8"
"-3.732555","-38.572395","627.33"
"-3.7325471","-38.5375413","459.3"
"-3.732547","-38.537541","1325.77"
"-3.732543","-38.523451","132.58"
"-3.732538","-38.559605","156.18"
"-3.732535","-38.567184","204.25"
"-3.732535","-38.556067","530.38"
"-3.7325347","-38.5560669","207.9"
"-3.732527","-38.539517","446.44"
"-3.732524","-38.545137","47.7"
"-3.732524","-38.539531","51.4"
"-3.73252","-38.572406","247.39"
"-3.732519","-38.554682","50.89"
"-3.73251","-38.549845","40.69"
"-3.732509","-38.559671","49.8"
"-3.732509","-38.539321","110.54"
"-3.732508","-38.540388","107.34"
"-3.732506","-38.537669","23.89"
"-3.732504","-38.541775","28.39"
"-3.732501","-38.573892","88.7"
"-3.732498","-38.567189","58.67"
"-3.732498","-38.553757","107.58"
"-3.732497","-38.567189","478.29"
"-3.732491","-38.555018","26.88"
"-3.732485","-38.567124","227.47"
"-3.732478","-38.559575","570.97"
"-3.73247","-38.537259","139.55"
"-3.732469","-38.559979","164.47"
"-3.732469","-38.537722","50.6"
"-3.732468","-38.539994","32.38"
"-3.732465","-38.551344","48.6"
"-3.732461","-38.553557","94.27"
"-3.7324605","-38.5535574","57.8"
"-3.732459","-38.577931","157.39"
"-3.732449","-38.557678","35.24"
"-3.7324424","-38.5534593","437.4"
"-3.732442","-38.553459","27.89"
"-3.732441","-38.553455","104.04"
"-3.73244","-38.551231","29.88"
"-3.732435","-38.567112","68.7"
"-3.732429","-38.54076","26.88"
"-3.732427","-38.559557","340.15"
"-3.732427","-38.539722","66.79"
"-3.732426","-38.551302","87.69"
"-3.732425","-38.559099","62.69"
"-3.732422","-38.537256","100.24"
"-3.732421","-38.553307","1700.31"
"-3.73242","-38.555613","43.6"
"-3.73242","-38.544338","153.27"
"-3.732416","-38.567652","77.3"
"-3.732414","-38.553352","706.23"
"-3.732413","-38.567032","60.79"
"-3.73241","-38.559954","159.17"
"-3.73241","-38.559953","261.08"
"-3.732407","-38.559446","3895.28"
"-3.732407","-38.545914","410.56"
"-3.732405","-38.551525","55.78"
"-3.732403","-38.539744","660.18"
"-3.732395","-38.539713","17.9"
"-3.732392","-38.560092","324.74"
"-3.73239","-38.536838","67.59"
"-3.732382","-38.580176","54.39"
"-3.732376","-38.541901","98.59"
"-3.732371","-38.540633","32.8"
"-3.732368","-38.553396","83.7"
"-3.732361","-38.555573","321.58"
"-3.732361","-38.554877","66.3"
"-3.732361","-38.553399","27.89"
"-3.73236","-38.537721","61.6"
"-3.732359","-38.537371","85.19"
"-3.732358","-38.572502","81.95"
"-3.732358","-38.545924","202.19"
"-3.7323569","-38.5755176","73.63"
"-3.7323534","-38.5808628","383.7"
"-3.732352","-38.572948","80.67"
"-3.732352","-38.5709","130.38"
"-3.732352","-38.545935","44.8"
"-3.73235","-38.553404","532.89"
"-3.732346","-38.540954","53.77"
"-3.732341","-38.531801","33.68"
"-3.732337","-38.555638","201.09"
"-3.732335","-38.57343","42.9"
"-3.732334","-38.542423","60.69"
"-3.7323314","-38.5808727","102.7"
"-3.732328","-38.547893","57.78"
"-3.732327","-38.560203","355.86"
"-3.732326","-38.54237","86.60"
"-3.732325","-38.556617","181.26"
"-3.732323","-38.55352","44.7"
"-3.732319","-38.555075","44.79"
"-3.732312","-38.544221","45.79"
"-3.732311","-38.553398","26.88"
"-3.732307","-38.564721","34.29"
"-3.732307","-38.560203","216.79"
"-3.7323068","-38.5647213","35.8"
"-3.732305","-38.560053","73.6"
"-3.7323021","-38.5535672","38.8"
"-3.732302","-38.539861","69.69"
"-3.732298","-38.531397","28.88"
"-3.732297","-38.533685","35.8"
"-3.732294","-38.560221","34.39"
"-3.732294","-38.560206","1720.77"
"-3.732291","-38.538326","67.69"
"-3.732289","-38.537267","89.59"
"-3.732283","-38.559362","67.19"
"-3.732282","-38.560114","119.7"
"-3.732274","-38.554851","38.78"
"-3.732266","-38.54168","71.48"
"-3.732264","-38.553396","59.69"
"-3.732263","-38.551429","46.81"
"-3.732249","-38.553609","54.7"
"-3.732248","-38.56008","83.27"
"-3.732248","-38.538296","179.89"
"-3.732245","-38.553541","311.48"
"-3.732245","-38.53138","31.88"
"-3.732244","-38.538281","68.7"
"-3.732243","-38.553509","81.57"
"-3.732243","-38.553508","1136.76"
"-3.732237","-38.531366","77.91"
"-3.732236","-38.553508","361.76"
"-3.732235","-38.553512","40.39"
"-3.732234","-38.553181","65.69"
"-3.732233","-38.531384","937.64"
"-3.732227","-38.546026","61.79"
"-3.732226","-38.560035","64.67"
"-3.732226","-38.555567","175.39"
"-3.732226","-38.531421","60.79"
"-3.732214","-38.513544","65.79"
"-3.732213","-38.556511","937.60"
"-3.732213","-38.531472","23.89"
"-3.732212","-38.556511","285.04"
"-3.73221","-38.539821","62.5"
"-3.732208","-38.548279","50.8"
"-3.732207","-38.5314","55.77"
"-3.732205","-38.553139","36.89"
"-3.732205","-38.538197","227.87"
"-3.732198","-38.548316","78.7"
"-3.732191","-38.556476","57.29"
"-3.732191","-38.551557","91.6"
"-3.732191","-38.531537","187.87"
"-3.732186","-38.549867","21.89"
"-3.73218","-38.556586","51.49"
"-3.732179","-38.553436","95.68"
"-3.7321749","-38.5314368","47.9"
"-3.732172","-38.57643","33.88"
"-3.732166","-38.553557","187.29"
"-3.732166","-38.531395","31.88"
"-3.7321651","-38.5532928","70.7"
"-3.732161","-38.555545","471.62"
"-3.732159","-38.5292","55.2"
"-3.7321582","-38.571031","45.4"
"-3.732158","-38.571031","242.43"
"-3.732157","-38.550935","25.89"
"-3.732157","-38.537157","672.56"
"-3.732156","-38.54483","23.89"
"-3.732155","-38.556569","603.84"
"-3.732155","-38.529585","23.79"
"-3.732154","-38.556569","369.25"
"-3.732154","-38.556555","830.43"
"-3.732154","-38.531432","266.83"
"-3.732151","-38.53809","23.89"
"-3.732148","-38.57104","47.89"
"-3.732144","-38.533548","216.15"
"-3.732143","-38.551293","41.29"
"-3.732138","-38.549988","130.26"
"-3.732137","-38.528418","1293.19"
"-3.732131","-38.53169","56.69"
"-3.732129","-38.576524","257.87"
"-3.732128","-38.556518","268.58"
"-3.732128","-38.5565175","187.65"
"-3.732128","-38.529189","25.89"
"-3.732123","-38.57432","72.77"
"-3.732117","-38.556395","472.50"
"-3.732116","-38.537365","33.79"
"-3.732112","-38.541736","26.5"
"-3.732109","-38.553226","167.37"
"-3.7321059","-38.5317649","160.2"
"-3.732095","-38.559675","22.89"
"-3.732094","-38.570768","68.77"
"-3.732092","-38.555359","34.88"
"-3.73209","-38.55637","45.8"
"-3.732076","-38.537428","1381.79"
"-3.732075","-38.558709","397.79"
"-3.732069","-38.556417","92.6"
"-3.732067","-38.553536","47.77"
"-3.73206","-38.558888","25.89"
"-3.732053","-38.559713","188.27"
"-3.732053","-38.556405","1422.96"
"-3.732051","-38.541885","75.67"
"-3.732049","-38.54485","223.2"
"-3.7320488","-38.5448503","462.0"
"-3.732044","-38.549836","166.89"
"-3.732044","-38.549835","42.78"
"-3.732041","-38.540262","45.8"
"-3.732035","-38.537404","85.7"
"-3.732031","-38.54249","475.24"
"-3.732029","-38.568101","42.78"
"-3.732029","-38.556394","155.59"
"-3.732029","-38.555281","63.8"
"-3.732021","-38.5751517","53.8"
"-3.732017","-38.556405","55.8"
"-3.732013","-38.558873","43.79"
"-3.732012","-38.571512","22.89"
"-3.732012","-38.558875","88.58"
"-3.732","-38.55211","92.58"
"-3.731998","-38.537601","244.77"
"-3.731987","-38.559756","141.65"
"-3.73198","-38.531237","36.88"
"-3.731978","-38.54217","314.78"
"-3.731972","-38.559743","493.79"
"-3.731971","-38.542259","40.38"
"-3.73197","-38.575874","51.89"
"-3.731968","-38.540481","626.93"
"-3.7319624","-38.5520821","134.4"
"-3.731951","-38.553707","46.9"
"-3.73195","-38.559068","39.88"
"-3.73195","-38.549833","171.96"
"-3.731949","-38.540449","117.89"
"-3.731947","-38.556494","769.32"
"-3.7319192","-38.5459691","157.5"
"-3.731913","-38.571482","205.7"
"-3.731911","-38.576533","8701.83"
"-3.731901","-38.546548","154.24"
"-3.731901","-38.540061","49.2"
"-3.7319","-38.546548","60.57"
"-3.731886","-38.559713","49.8"
"-3.7318847","-38.57860966136942","58.8"
"-3.731871","-38.574088","33.38"
"-3.731871","-38.549892","102.56"
"-3.731871","-38.549885","59.79"
"-3.73186647379892","-38.5559865951065","57.8"
"-3.731863","-38.55089","2403.66"
"-3.731862","-38.55089","722.26"
"-3.731858","-38.55631","2852.31"
"-3.731856","-38.578529","37.88"
"-3.731855","-38.526882","306.98"
"-3.7318526","-38.5558748","69.6"
"-3.731852","-38.554204","121.33"
"-3.7318516","-38.5641835","95.6"
"-3.731847","-38.526881","166.59"
"-3.731845","-38.554354","59.4"
"-3.731845","-38.531422","110.27"
"-3.73184","-38.55635","1116.34"
"-3.731836","-38.549609","88.67"
"-3.731833","-38.555886","145.5"
"-3.731833","-38.545689","250.09"
"-3.73183","-38.556402","40.9"
"-3.731827","-38.554279","69.79"
"-3.731825","-38.571496","94.43"
"-3.731821","-38.554231","64.8"
"-3.731819","-38.572709","92.57"
"-3.731819","-38.556407","459.68"
"-3.7318141","-38.5443242","62.8"
"-3.731799","-38.55091","1058.68"
"-3.731797","-38.5285","82.6"
"-3.731794","-38.571692","259.31"
"-3.731794","-38.549216","83.6"
"-3.731790004759236","-38.55247568157096","76.6"
"-3.731789","-38.554232","160.39"
"-3.731785","-38.564697","34.89"
"-3.731783","-38.554043","58.18"
"-3.731783","-38.536974","26.79"
"-3.73178","-38.539604","57.7"
"-3.73178","-38.539603","69.95"
"-3.731762","-38.56427","155.56"
"-3.73176","-38.567362","50.81"
"-3.731758","-38.554026","386.12"
"-3.731755","-38.554163","263.34"
"-3.731754","-38.554176","185.74"
"-3.73175","-38.5553186","20.9"
"-3.731745","-38.55443","175.29"
"-3.731745","-38.549667","23.89"
"-3.731733","-38.552858","30.89"
"-3.731732","-38.553901","265.25"
"-3.731732","-38.552377","1197.97"
"-3.731726","-38.553807","1584.63"
"-3.731719","-38.55419","24.48"
"-3.731718","-38.546633","45.8"
"-3.731716","-38.532932","28.78"
"-3.731715","-38.553505","41.79"
"-3.731714","-38.55407","427.11"
"-3.7317135","-38.5540696","156.4"
"-3.731705","-38.537023","20.89"
"-3.731701","-38.546621","244.87"
"-3.731697","-38.573885","51.9"
"-3.731694","-38.571756","108.59"
"-3.73169","-38.571655","419.26"
"-3.731687","-38.539004","45.8"
"-3.731678","-38.567488","37.88"
"-3.7316771","-38.544775","67.2"
"-3.731677","-38.52027","99.99"
"-3.731675","-38.567368","43.89"
"-3.731662","-38.555503","60.76"
"-3.731659","-38.537179","20.89"
"-3.731655","-38.550417","35.89"
"-3.731655","-38.537148","41.9"
"-3.731653","-38.515497","148.39"
"-3.73165","-38.576347","24.89"
"-3.731646","-38.550274","42.8"
"-3.731645","-38.573541","59.38"
"-3.731645","-38.563399","343.37"
"-3.73164","-38.537163","90.6"
"-3.731637","-38.573803","53.89"
"-3.731636","-38.553117","773.47"
"-3.731634","-38.567388","36.88"
"-3.731634","-38.552368","25.89"
"-3.731634","-38.521572","95.69"
"-3.731633","-38.576385","22.88"
"-3.731633","-38.576384","20.89"
"-3.731631","-38.552834","200.05"
"-3.731627","-38.576368","32.89"
"-3.731622","-38.563366","205.50"
"-3.731619","-38.567424","36.88"
"-3.731606","-38.560043","45.89"
"-3.731606","-38.550359","19.9"
"-3.731602","-38.558592","20.89"
"-3.731601","-38.574322","70.26"
"-3.731597","-38.553407","43.79"
"-3.731596","-38.554461","630.65"
"-3.731595","-38.55446","49.89"
"-3.731594","-38.577019","135.59"
"-3.731593","-38.521572","662.59"
"-3.731586","-38.541582","26.89"
"-3.731586","-38.521577","2416.08"
"-3.731579","-38.522003","45.69"
"-3.7315785","-38.5220026","522.27"
"-3.731575","-38.521992","158.89"
"-3.731573","-38.537252","122.59"
"-3.731572","-38.5283","55.89"
"-3.731568","-38.553804","532.29"
"-3.731568","-38.55324","32.78"
"-3.731567","-38.571902","109.47"
"-3.731567","-38.556586","332.46"
"-3.731561","-38.572739","250.7"
"-3.73156","-38.549778","704.41"
"-3.731559","-38.549778","32.89"
"-3.731558","-38.55281","30.89"
"-3.731553","-38.574148","88.99"
"-3.73155","-38.567457","136.55"
"-3.7315491","-38.5486915","82.7"
"-3.731546","-38.558307","50.79"
"-3.731545","-38.550401","31.88"
"-3.731541","-38.55448","691.96"
"-3.7315405","-38.5544804","138.3"
"-3.73154","-38.55448","33.88"
"-3.731532","-38.576262","26.88"
"-3.731532","-38.549653","59.9"
"-3.731522","-38.547938","317.19"
"-3.731514","-38.572907","486.72"
"-3.731514","-38.571829","440.23"
"-3.731512","-38.545455","366.63"
"-3.73151","-38.563301","23.89"
"-3.73151","-38.558755","35.88"
"-3.731509","-38.554351","3564.44"
"-3.731501","-38.548882","293.8"
"-3.7315","-38.549245","42.9"
"-3.731489","-38.555913","36.78"
"-3.731488","-38.549698","96.68"
"-3.731486","-38.563226","51.7"
"-3.731484","-38.541956","72.48"
"-3.731481","-38.575542","32.89"
"-3.731478","-38.549865","768.17"
"-3.731477","-38.549863","97.48"
"-3.731476","-38.549847","176.36"
"-3.731473","-38.567487","236.94"
"-3.73147","-38.5218","43.78"
"-3.731463","-38.521806","538.58"
"-3.731458","-38.54771","93.47"
"-3.731457","-38.552619","54.79"
"-3.731442","-38.567478","56.82"
"-3.731439","-38.553462","471.20"
"-3.731437","-38.536736","23.89"
"-3.731435","-38.563336","93.79"
"-3.731434","-38.5774","20.88"
"-3.731434","-38.52842","35.89"
"-3.731427","-38.563293","31.68"
"-3.731426","-38.572564","132.69"
"-3.731422","-38.572837","127.14"
"-3.731422","-38.567455","163.35"
"-3.731419","-38.563287","562.96"
"-3.7314186","-38.5632872","2141.66"
"-3.731417","-38.563287","382.61"
"-3.731412","-38.547882","53.29"
"-3.731405","-38.571734","87.09"
"-3.731395","-38.559455","350.56"
"-3.731395","-38.5503","55.8"
"-3.731394","-38.566169","17.9"
"-3.73139","-38.550117","37.8"
"-3.731386","-38.56451","107.69"
"-3.731383","-38.521924","55.19"
"-3.731382","-38.558847","39.8"
"-3.731382","-38.548918","66.12"
"-3.731379","-38.548101","45.7"
"-3.731379","-38.524323","227.28"
